customer_id,gender,senior_citizen,partner,dependents,contract_type,payment_method,paperless_billing,internet_service,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,monthly_charges,tenure_months,is_active,ticket_count,avg_satisfaction,churned,predicted_total_tenure_months,predicted_clv,segment_cluster,segment_label
CU-00932,Female,0,1,0,Month-to-month,Credit card (automatic),1,Fiber optic,1,Yes,No,No,Yes,Yes,No,Yes,87.24,35,1,0,3.0,0,35.0,3053.4,0,High-Value Loyal
CU-00933,Female,0,0,0,Two year,Credit card (automatic),0,DSL,1,No,No,Yes,No,No,No,Yes,57.5,31,1,1,1.0,0,31.0,1782.5,0,High-Value Loyal
CU-00934,Female,1,1,0,One year,Credit card (automatic),0,DSL,1,No,No,No,No,Yes,No,No,53.45,55,1,0,3.0,0,55.0,2939.75,0,High-Value Loyal
CU-00935,Male,0,0,0,Month-to-month,Mailed check,0,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,28.13,7,1,0,3.0,0,10.844595924809957,305.06,3,Low-Value / New
CU-00936,Male,0,1,1,One year,Electronic check,1,DSL,1,No,Yes,Yes,No,No,No,No,61.78,21,1,1,5.0,0,21.0,1297.38,2,Price-Sensitive
CU-00937,Male,0,0,0,Month-to-month,Electronic check,1,Fiber optic,1,Yes,No,No,No,No,No,No,67.79,3,1,0,3.0,0,11.271600378910447,764.1,2,Price-Sensitive
CU-00938,Female,0,1,1,Month-to-month,Credit card (automatic),1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,22.41,8,1,0,3.0,0,11.055785038507006,247.76,3,Low-Value / New
CU-00939,Male,0,0,1,Two year,Credit card (automatic),0,DSL,1,No,No,Yes,No,Yes,No,Yes,71.32,38,1,1,4.0,0,38.0,2710.16,0,High-Value Loyal
CU-00940,Female,0,1,1,Month-to-month,Mailed check,1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,22.01,16,1,0,3.0,0,16.0,352.16,3,Low-Value / New
CU-00941,Male,0,0,0,Two year,Bank transfer (automatic),1,Fiber optic,1,No,No,Yes,No,Yes,Yes,Yes,92.22,43,1,0,3.0,0,43.0,3965.46,0,High-Value Loyal
CU-00942,Female,0,1,0,Month-to-month,Credit card (automatic),1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,29.24,22,1,0,3.0,0,22.0,643.28,3,Low-Value / New
CU-00943,Female,0,0,1,One year,Bank transfer (automatic),1,Fiber optic,1,Yes,No,No,No,No,No,No,68.57,57,1,0,3.0,0,57.0,3908.49,0,High-Value Loyal
CU-00944,Female,0,0,0,Month-to-month,Credit card (automatic),1,Fiber optic,0,No phone service,Yes,No,No,No,No,No,70.06,18,0,0,3.0,1,18.0,1261.08,2,Price-Sensitive
CU-00945,Male,0,1,0,Two year,Electronic check,1,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,18.0,5,1,0,3.0,0,16.98506166124944,305.73,3,Low-Value / New
CU-00946,Male,0,1,1,Month-to-month,Mailed check,0,DSL,1,No,No,Yes,Yes,Yes,No,No,70.84,3,0,0,3.0,1,3.0,212.52,2,Price-Sensitive
CU-00947,Male,0,0,0,Two year,Bank transfer (automatic),1,Fiber optic,1,Yes,No,Yes,No,No,No,No,64.05,60,1,2,4.0,0,60.0,3843.0,0,High-Value Loyal
CU-00948,Female,0,1,0,Month-to-month,Bank transfer (automatic),1,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,21.16,22,1,1,4.0,0,22.0,465.52,3,Low-Value / New
CU-00949,Female,0,1,0,One year,Credit card (automatic),0,DSL,1,No,Yes,No,No,No,Yes,No,61.67,26,1,1,1.0,0,26.0,1603.42,0,High-Value Loyal
CU-00950,Female,0,1,1,One year,Credit card (automatic),1,DSL,0,No phone service,No,No,No,Yes,No,Yes,56.63,22,1,0,3.0,0,22.0,1245.86,2,Price-Sensitive
CU-00951,Female,0,0,0,Month-to-month,Electronic check,0,Fiber optic,1,No,No,Yes,No,No,No,No,76.51,35,1,0,3.0,0,35.0,2677.85,0,High-Value Loyal
CU-00952,Female,0,0,1,One year,Electronic check,1,DSL,1,Yes,No,No,Yes,Yes,Yes,Yes,69.94,19,1,0,3.0,0,19.0,1328.86,2,Price-Sensitive
CU-00953,Male,0,1,0,Month-to-month,Bank transfer (automatic),0,Fiber optic,1,No,No,No,Yes,No,Yes,Yes,86.54,19,1,0,3.0,0,19.0,1644.26,2,Price-Sensitive
CU-00954,Female,0,0,0,Month-to-month,Electronic check,1,Fiber optic,1,Yes,No,No,No,No,No,No,63.8,19,0,0,3.0,1,19.0,1212.2,2,Price-Sensitive
CU-00955,Male,0,1,0,One year,Electronic check,0,Fiber optic,1,No,No,No,No,Yes,No,No,72.28,6,0,0,3.0,1,6.0,433.68,2,Price-Sensitive
CU-00956,Male,1,0,0,Two year,Bank transfer (automatic),1,Fiber optic,1,No,No,No,Yes,No,No,No,82.99,60,1,1,5.0,0,60.0,4979.4,0,High-Value Loyal
CU-00957,Female,0,0,0,One year,Mailed check,0,Fiber optic,1,Yes,No,No,No,No,Yes,Yes,75.99,57,1,1,2.0,0,57.0,4331.43,0,High-Value Loyal
CU-00958,Male,0,1,0,Month-to-month,Credit card (automatic),1,Fiber optic,1,Yes,No,No,No,No,No,No,63.25,29,0,0,3.0,1,29.0,1834.25,0,High-Value Loyal
CU-00959,Male,0,1,1,Month-to-month,Electronic check,1,DSL,1,No,No,Yes,Yes,Yes,Yes,Yes,90.62,17,0,1,4.0,1,17.0,1540.54,2,Price-Sensitive
CU-00960,Female,0,1,0,Two year,Electronic check,1,Fiber optic,1,No,No,Yes,No,No,No,Yes,74.23,33,1,1,2.0,0,33.0,2449.59,0,High-Value Loyal
CU-00961,Male,1,0,0,Two year,Electronic check,1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,27.03,6,1,0,3.0,0,17.85113006136669,482.52,3,Low-Value / New
CU-00962,Female,0,0,0,One year,Bank transfer (automatic),0,Fiber optic,1,No,Yes,Yes,No,No,Yes,No,87.1,5,1,0,3.0,0,15.892582635518089,1384.24,2,Price-Sensitive
CU-00963,Male,0,0,1,Month-to-month,Bank transfer (automatic),0,DSL,1,Yes,No,No,No,No,No,Yes,56.52,12,0,0,3.0,1,12.0,678.24,2,Price-Sensitive
CU-00964,Male,0,0,0,Month-to-month,Electronic check,0,Fiber optic,1,Yes,No,No,No,No,No,No,63.03,12,0,1,4.0,1,12.0,756.36,2,Price-Sensitive
CU-00965,Male,0,1,0,Month-to-month,Electronic check,1,Fiber optic,1,Yes,Yes,No,No,No,No,Yes,78.24,14,1,0,3.0,0,14.0,1095.36,2,Price-Sensitive
CU-00966,Male,0,1,1,Two year,Electronic check,1,DSL,1,Yes,Yes,No,No,No,No,Yes,65.82,31,1,0,3.0,0,31.0,2040.42,0,High-Value Loyal
CU-00967,Female,0,0,0,Two year,Bank transfer (automatic),1,Fiber optic,1,Yes,Yes,No,No,No,No,No,70.51,24,0,1,4.0,1,24.0,1692.24,2,Price-Sensitive
CU-00968,Male,0,1,0,One year,Electronic check,1,DSL,1,No,No,No,Yes,No,No,Yes,60.91,46,1,0,3.0,0,46.0,2801.86,0,High-Value Loyal
CU-00969,Female,0,0,0,Two year,Electronic check,1,Fiber optic,1,Yes,Yes,Yes,Yes,No,No,Yes,98.51,15,1,2,2.5,0,20.89609424567387,2058.47,1,Growing / Mid-Value
CU-00970,Male,0,1,1,Month-to-month,Electronic check,0,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,18.0,11,1,0,3.0,0,12.033954167865591,216.61,3,Low-Value / New
CU-00971,Female,0,0,0,One year,Credit card (automatic),0,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,23.84,2,1,0,3.0,0,13.155247354480473,313.62,3,Low-Value / New
CU-00972,Female,0,1,0,Month-to-month,Electronic check,1,Fiber optic,1,Yes,Yes,No,No,No,No,No,76.46,23,0,2,4.0,1,23.0,1758.58,1,Growing / Mid-Value
CU-00973,Female,0,0,1,Month-to-month,Electronic check,1,Fiber optic,1,Yes,No,No,No,Yes,No,Yes,81.09,9,0,0,3.0,1,9.0,729.81,2,Price-Sensitive
CU-00974,Male,0,0,0,One year,Electronic check,1,DSL,1,No,Yes,No,Yes,No,Yes,No,66.2,26,1,0,3.0,0,26.0,1721.2,2,Price-Sensitive
CU-00975,Male,0,0,1,Month-to-month,Mailed check,1,DSL,1,Yes,No,No,No,Yes,No,No,56.54,13,0,1,4.0,1,13.0,735.02,2,Price-Sensitive
CU-00976,Male,0,0,0,One year,Bank transfer (automatic),0,Fiber optic,1,No,No,No,No,Yes,No,No,79.09,12,1,0,3.0,0,13.943737302296961,1102.81,2,Price-Sensitive
CU-00977,Female,1,0,0,One year,Mailed check,0,Fiber optic,1,Yes,No,No,Yes,Yes,No,Yes,84.26,9,1,0,3.0,0,14.191972282825136,1195.82,2,Price-Sensitive
CU-00978,Male,0,0,0,Two year,Mailed check,0,Fiber optic,1,Yes,No,No,No,No,Yes,Yes,75.83,35,1,1,3.0,0,35.0,2654.05,0,High-Value Loyal
CU-00979,Male,1,0,0,One year,Credit card (automatic),1,DSL,1,Yes,No,Yes,Yes,No,Yes,Yes,78.74,16,1,1,4.0,0,16.0,1259.84,2,Price-Sensitive
CU-00980,Female,0,1,0,Month-to-month,Bank transfer (automatic),1,Fiber optic,1,Yes,Yes,Yes,No,No,No,No,80.66,1,0,1,1.0,1,1.0,80.66,2,Price-Sensitive
CU-00981,Male,0,0,0,Month-to-month,Mailed check,1,Fiber optic,1,Yes,No,No,Yes,Yes,No,No,82.03,19,0,1,4.0,1,19.0,1558.57,2,Price-Sensitive
CU-00982,Female,0,1,0,Month-to-month,Electronic check,1,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,28.66,16,1,0,3.0,0,16.0,458.56,3,Low-Value / New
CU-00983,Male,0,0,1,Month-to-month,Bank transfer (automatic),0,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,23.24,20,1,0,3.0,0,20.0,464.8,3,Low-Value / New
CU-00984,Male,0,1,0,Month-to-month,Bank transfer (automatic),0,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,23.97,4,1,1,2.0,0,10.32709904227839,247.54,3,Low-Value / New
CU-00985,Female,0,1,1,Month-to-month,Credit card (automatic),0,Fiber optic,1,Yes,Yes,Yes,Yes,No,No,Yes,93.89,29,1,0,3.0,0,29.0,2722.81,0,High-Value Loyal
CU-00986,Male,0,0,1,One year,Credit card (automatic),1,DSL,1,No,No,No,No,No,No,No,45.44,15,0,0,3.0,1,15.0,681.6,3,Low-Value / New
CU-00987,Female,0,1,1,Month-to-month,Mailed check,0,DSL,1,Yes,No,Yes,No,No,No,Yes,61.47,34,0,1,3.0,1,34.0,2089.98,0,High-Value Loyal
CU-00988,Male,0,0,1,Month-to-month,Electronic check,1,Fiber optic,1,Yes,Yes,No,No,No,No,Yes,81.25,16,0,1,4.0,1,16.0,1300.0,2,Price-Sensitive
CU-00989,Male,0,1,0,Month-to-month,Electronic check,0,Fiber optic,1,Yes,No,Yes,No,No,No,No,72.55,4,0,0,3.0,1,4.0,290.2,2,Price-Sensitive
CU-00990,Female,0,1,1,Month-to-month,Credit card (automatic),1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,27.23,17,1,0,3.0,0,17.0,462.91,3,Low-Value / New
CU-00991,Female,0,0,1,Month-to-month,Bank transfer (automatic),1,Fiber optic,1,No,No,No,No,Yes,No,Yes,79.56,16,0,0,3.0,1,16.0,1272.96,2,Price-Sensitive
CU-00992,Female,0,0,1,Month-to-month,Mailed check,0,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,22.64,25,1,0,3.0,0,25.0,566.0,3,Low-Value / New
CU-00993,Male,0,0,0,Month-to-month,Bank transfer (automatic),1,DSL,0,No phone service,No,Yes,No,No,No,No,50.47,31,1,2,4.0,0,31.0,1564.57,1,Growing / Mid-Value
CU-00994,Female,0,0,1,Month-to-month,Mailed check,0,DSL,1,Yes,Yes,No,No,No,Yes,Yes,62.05,21,1,2,3.0,0,21.0,1303.05,1,Growing / Mid-Value
CU-00995,Male,1,1,1,Month-to-month,Bank transfer (automatic),0,DSL,0,No phone service,No,No,No,Yes,No,Yes,48.69,5,0,1,2.0,1,5.0,243.45,2,Price-Sensitive
CU-00996,Male,0,0,1,Month-to-month,Electronic check,1,Fiber optic,1,Yes,No,Yes,No,No,No,Yes,81.52,14,0,2,3.0,1,14.0,1141.28,1,Growing / Mid-Value
CU-00997,Female,1,0,0,Month-to-month,Mailed check,1,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.62,20,1,0,3.0,0,20.0,392.4,3,Low-Value / New
CU-00998,Male,1,0,0,Month-to-month,Electronic check,0,DSL,1,Yes,Yes,Yes,No,Yes,No,No,63.76,26,0,0,3.0,1,26.0,1657.76,2,Price-Sensitive
CU-00999,Female,0,0,1,One year,Bank transfer (automatic),1,Fiber optic,1,Yes,No,No,No,No,No,Yes,72.6,15,1,0,3.0,0,15.0,1089.0,2,Price-Sensitive
CU-01000,Male,0,0,0,Month-to-month,Electronic check,0,Fiber optic,1,No,No,Yes,No,Yes,Yes,Yes,98.0,24,0,4,3.75,1,24.0,2352.0,1,Growing / Mid-Value
CU-01001,Male,0,1,0,One year,Bank transfer (automatic),1,DSL,1,Yes,No,No,No,No,No,No,45.01,34,1,1,4.0,0,34.0,1530.34,0,High-Value Loyal
CU-01002,Female,0,0,1,Month-to-month,Credit card (automatic),1,DSL,1,No,No,No,No,No,No,Yes,57.44,36,1,0,3.0,0,36.0,2067.84,0,High-Value Loyal
CU-01003,Female,0,1,0,Two year,Bank transfer (automatic),1,Fiber optic,1,Yes,No,Yes,Yes,No,No,No,74.47,12,1,0,3.0,0,14.733922676477562,1097.24,2,Price-Sensitive
CU-01004,Female,0,0,0,Month-to-month,Electronic check,0,DSL,1,Yes,Yes,No,No,No,No,No,50.79,35,0,4,4.0,1,35.0,1777.65,1,Growing / Mid-Value
CU-01005,Female,0,0,0,One year,Electronic check,1,Fiber optic,1,No,No,No,No,No,No,No,63.37,46,1,2,5.0,0,46.0,2915.02,1,Growing / Mid-Value
CU-01006,Female,1,1,0,Month-to-month,Electronic check,0,DSL,1,No,No,No,Yes,Yes,No,No,54.64,21,0,1,5.0,1,21.0,1147.44,2,Price-Sensitive
CU-01007,Female,0,0,0,Month-to-month,Credit card (automatic),1,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.51,5,1,0,3.0,0,11.61207372316792,238.16,3,Low-Value / New
CU-01008,Female,0,0,0,One year,Bank transfer (automatic),1,Fiber optic,0,No phone service,Yes,No,Yes,No,No,No,68.94,19,0,0,3.0,1,19.0,1309.86,2,Price-Sensitive
CU-01009,Male,0,1,0,Month-to-month,Mailed check,1,Fiber optic,1,Yes,No,No,No,No,Yes,No,73.18,28,1,1,5.0,0,28.0,2049.04,0,High-Value Loyal
CU-01010,Male,1,0,0,Month-to-month,Electronic check,1,Fiber optic,1,No,No,Yes,Yes,Yes,No,No,87.0,18,0,1,1.0,1,18.0,1566.0,2,Price-Sensitive
CU-01011,Male,0,0,1,Two year,Bank transfer (automatic),1,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,18.97,25,1,0,3.0,0,25.0,474.25,3,Low-Value / New
CU-01012,Female,0,1,0,Two year,Mailed check,0,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,18.74,17,1,1,3.0,0,22.388846415145757,419.57,3,Low-Value / New
CU-01013,Female,0,1,0,One year,Electronic check,1,DSL,1,No,Yes,No,No,Yes,No,Yes,61.29,7,0,0,3.0,1,7.0,429.03,2,Price-Sensitive
CU-01014,Male,0,0,0,Two year,Electronic check,0,Fiber optic,1,Yes,No,No,No,Yes,No,Yes,75.14,1,1,0,3.0,0,14.826877910832355,1114.09,2,Price-Sensitive
CU-01015,Female,0,0,1,Month-to-month,Electronic check,1,Fiber optic,1,No,Yes,Yes,No,No,Yes,Yes,95.49,15,0,1,4.0,1,15.0,1432.35,2,Price-Sensitive
CU-01016,Female,0,0,1,One year,Electronic check,1,Fiber optic,1,No,No,No,Yes,Yes,No,No,75.42,10,1,0,3.0,0,10.557622911651245,796.26,2,Price-Sensitive
CU-01017,Male,0,0,0,Month-to-month,Bank transfer (automatic),0,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,27.74,17,0,2,4.0,1,17.0,471.58,3,Low-Value / New
CU-01018,Female,0,1,0,Month-to-month,Electronic check,1,DSL,1,No,Yes,No,No,No,No,Yes,60.1,17,0,1,3.0,1,17.0,1021.7,2,Price-Sensitive
CU-01019,Female,0,1,0,One year,Electronic check,1,Fiber optic,1,Yes,No,No,No,No,No,No,66.29,35,0,2,1.5,1,35.0,2320.15,1,Growing / Mid-Value
CU-01020,Male,1,1,1,Month-to-month,Mailed check,1,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,26.27,1,0,0,3.0,1,1.0,26.27,3,Low-Value / New
CU-01021,Female,0,0,0,One year,Bank transfer (automatic),1,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,26.42,16,1,2,3.5,0,19.067176414952662,503.75,3,Low-Value / New
CU-01022,Male,1,0,0,Month-to-month,Electronic check,0,Fiber optic,1,Yes,Yes,No,No,No,No,Yes,76.04,31,0,3,4.0,1,31.0,2357.24,1,Growing / Mid-Value
CU-01023,Female,0,1,1,Month-to-month,Mailed check,1,Fiber optic,1,No,No,No,No,No,Yes,No,66.67,14,0,0,3.0,1,14.0,933.38,2,Price-Sensitive
CU-01024,Female,0,0,1,Two year,Electronic check,0,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,31.55,41,1,1,5.0,0,41.0,1293.55,3,Low-Value / New
CU-01025,Female,0,1,0,Two year,Bank transfer (automatic),1,Fiber optic,1,No,No,No,Yes,No,Yes,No,75.22,53,1,0,3.0,0,53.0,3986.66,0,High-Value Loyal
CU-01026,Male,0,1,1,Month-to-month,Credit card (automatic),1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,28.39,12,1,0,3.0,0,12.0,340.68,3,Low-Value / New
CU-01027,Female,0,1,0,One year,Credit card (automatic),0,DSL,1,Yes,Yes,No,Yes,No,Yes,No,58.57,49,1,2,3.5,0,49.0,2869.93,1,Growing / Mid-Value
CU-01028,Female,0,0,1,Month-to-month,Bank transfer (automatic),0,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,21.39,5,1,0,3.0,0,11.948377611703576,255.58,3,Low-Value / New
CU-01029,Male,0,0,0,Month-to-month,Bank transfer (automatic),1,DSL,1,No,No,Yes,No,No,Yes,No,57.99,9,0,1,4.0,1,9.0,521.91,2,Price-Sensitive
CU-01030,Female,0,1,0,Two year,Bank transfer (automatic),1,Fiber optic,1,No,Yes,No,No,Yes,Yes,Yes,93.92,23,1,0,3.0,0,23.0,2160.16,0,High-Value Loyal
CU-01031,Male,0,1,0,Month-to-month,Credit card (automatic),1,Fiber optic,1,No,Yes,No,No,Yes,Yes,No,88.82,9,1,0,3.0,0,12.495060214455249,1109.81,2,Price-Sensitive
CU-01032,Female,0,1,0,Month-to-month,Credit card (automatic),0,No,0,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.33,17,1,0,3.0,0,17.0,345.61,3,Low-Value / New
CU-01033,Male,0,0,0,Month-to-month,Mailed check,0,Fiber optic,1,No,Yes,Yes,No,No,No,Yes,88.55,11,0,0,3.0,1,11.0,974.05,2,Price-Sensitive
CU-01034,Male,0,1,0,Month-to-month,Bank transfer (automatic),0,DSL,0,No phone service,Yes,Yes,No,No,Yes,No,71.66,21,1,0,3.0,0,21.0,1504.86,2,Price-Sensitive
CU-01035,Male,0,1,0,Month-to-month,Electronic check,0,Fiber optic,1,No,Yes,No,No,No,No,No,73.0,2,0,0,3.0,1,2.0,146.0,2,Price-Sensitive
CU-01036,Female,0,0,0,One year,Bank transfer (automatic),1,Fiber optic,1,No,Yes,No,Yes,No,Yes,No,83.28,15,1,0,3.0,0,15.963054805608321,1329.4,2,Price-Sensitive
CU-01037,Male,0,0,1,Month-to-month,Bank transfer (automatic),1,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,22.77,15,1,0,3.0,0,15.0,341.55,3,Low-Value / New
CU-01038,Female,0,1,0,Month-to-month,Credit card (automatic),0,Fiber optic,1,No,Yes,Yes,No,Yes,No,No,81.82,22,1,1,5.0,0,22.0,1800.04,2,Price-Sensitive
CU-01039,Male,0,0,0,Month-to-month,Credit card (automatic),1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.85,12,1,1,4.0,0,12.0,310.2,3,Low-Value / New
CU-01040,Male,0,0,0,Month-to-month,Mailed check,1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.28,26,1,0,3.0,0,26.0,527.28,3,Low-Value / New
CU-01041,Female,0,1,0,Month-to-month,Credit card (automatic),1,Fiber optic,1,Yes,No,Yes,No,No,Yes,No,78.21,5,0,0,3.0,1,5.0,391.05,2,Price-Sensitive
CU-01042,Female,0,0,0,Month-to-month,Credit card (automatic),1,Fiber optic,0,No phone service,No,No,Yes,Yes,No,Yes,76.82,29,1,1,4.0,0,29.0,2227.78,0,High-Value Loyal
CU-01043,Male,0,1,0,Month-to-month,Credit card (automatic),0,DSL,1,No,Yes,Yes,No,Yes,Yes,No,69.19,1,0,1,5.0,1,1.0,69.19,2,Price-Sensitive
CU-01044,Female,1,0,0,Month-to-month,Bank transfer (automatic),1,DSL,1,Yes,Yes,No,No,Yes,Yes,No,61.49,32,0,2,4.0,1,32.0,1967.68,1,Growing / Mid-Value
CU-01045,Female,0,0,0,Month-to-month,Mailed check,1,Fiber optic,1,Yes,No,No,Yes,No,No,Yes,75.46,11,0,0,3.0,1,11.0,830.06,2,Price-Sensitive
CU-01046,Female,0,1,1,One year,Mailed check,0,DSL,1,No,No,No,No,Yes,No,Yes,59.83,38,1,1,4.0,0,38.0,2273.54,0,High-Value Loyal
CU-01047,Male,1,1,0,Month-to-month,Electronic check,1,Fiber optic,1,Yes,No,No,Yes,No,No,No,74.12,34,1,0,3.0,0,34.0,2520.08,0,High-Value Loyal
CU-01048,Male,1,0,0,Month-to-month,Electronic check,1,Fiber optic,0,No phone service,Yes,No,Yes,No,No,No,76.26,17,0,0,3.0,1,17.0,1296.42,2,Price-Sensitive
CU-01049,Female,0,1,0,Month-to-month,Electronic check,0,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,23.41,27,1,1,5.0,0,27.0,632.07,3,Low-Value / New
CU-01050,Male,0,0,1,Two year,Credit card (automatic),0,Fiber optic,1,No,No,No,No,No,No,Yes,70.11,17,1,1,3.0,0,20.36836382375245,1428.03,2,Price-Sensitive
CU-01051,Female,1,0,0,Two year,Bank transfer (automatic),0,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,22.84,36,1,0,3.0,0,36.0,822.24,3,Low-Value / New
CU-01052,Female,0,0,1,Two year,Credit card (automatic),1,DSL,1,No,Yes,No,Yes,No,No,No,53.09,59,1,0,3.0,0,59.0,3132.31,0,High-Value Loyal
CU-01053,Female,1,0,0,Two year,Mailed check,0,DSL,1,Yes,No,No,No,Yes,No,Yes,61.21,16,1,1,5.0,0,19.136084397657985,1171.32,2,Price-Sensitive
CU-01054,Female,0,1,0,One year,Electronic check,1,DSL,1,Yes,No,Yes,No,No,Yes,Yes,57.43,54,1,1,4.0,0,54.0,3101.22,0,High-Value Loyal
CU-01055,Female,0,1,1,Two year,Electronic check,1,DSL,1,Yes,No,No,No,No,No,No,48.21,55,1,1,4.0,0,55.0,2651.55,0,High-Value Loyal
CU-01056,Male,0,1,1,One year,Electronic check,1,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,29.02,42,1,1,4.0,0,42.0,1218.84,3,Low-Value / New
CU-01057,Female,0,1,0,Month-to-month,Credit card (automatic),1,Fiber optic,1,Yes,Yes,No,Yes,No,No,Yes,84.3,15,0,0,3.0,1,15.0,1264.5,2,Price-Sensitive
CU-01058,Male,0,0,0,Month-to-month,Bank transfer (automatic),1,Fiber optic,1,No,No,Yes,Yes,No,No,Yes,80.0,13,0,0,3.0,1,13.0,1040.0,2,Price-Sensitive
CU-01059,Male,1,1,0,One year,Mailed check,1,No,0,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,18.45,1,1,0,3.0,0,15.211960944384815,280.66,3,Low-Value / New
CU-01060,Female,0,1,1,Two year,Mailed check,0,Fiber optic,1,No,No,No,No,No,No,No,60.35,25,1,0,3.0,0,25.0,1508.75,2,Price-Sensitive
CU-01061,Female,0,1,0,Month-to-month,Credit card (automatic),0,Fiber optic,1,No,No,No,Yes,No,Yes,No,73.64,6,1,0,3.0,0,10.811724531264705,796.18,2,Price-Sensitive
